Job Title,Job URL,Company Name,Company URL,Exp,Salary,Location,Skills,Posted
Programmer Analyst NLP / Machine Learning,https://www.naukri.com/job-listings-programmer-analyst-nlp-machine-learning-logica-infotech-kolkata-5-to-10-years-070520500154?src=jobsearchDesk&sid=1643778307316381_28&xp=14&px=29,Logica Infotech,https://www.naukri.com/logica-infotech-jobs-careers-3760078,5-10 Yrs,Not disclosed,Kolkata,SAN|Programmer Analyst|SAP|Data modeling|Machine learning|MySQL|Predictive modeling|Oracle,
Machine Learning Operations MNC,https://www.naukri.com/job-listings-machine-learning-operations-mnc-pitcs-mumbai-pune-chennai-bangalore-bengaluru-4-to-9-years-311221907824?src=jobsearchDesk&sid=1643778307316381_28&xp=15&px=29,PITCS,https://www.naukri.com/premium-jobs-careers-852658,4-9 Yrs,Not disclosed,"Mumbai, Pune, Chennai, Bangalore/Bengaluru",Machine Learning|SQL|DevOps|IT Skills|Python|Data Science|Cloud|Artificial Intelligence,30 Days Ago
Machine learning/Deep Learning Engineer_MNC Company Noida,https://www.naukri.com/job-listings-machine-learning-deep-learning-engineer-mnc-company-noida-obox-hr-solutions-private-limited-noida-faridabad-4-to-7-years-311221001500?src=jobsearchDesk&sid=1643778307316381_28&xp=16&px=29,Obox HR Solutions Private Limited,https://www.naukri.com/obox-hr-solutions-jobs-careers-192196,4-7 Yrs,"15,00,000 - 20,00,000 PA.","Noida, Faridabad",IT Skills|Python|Machine Learning|DevOps|AWS|pandas|Tensorflow|Data Science,30+ Days Ago
Machine Learning - C2H ( Contract To Hire Position) - PAN INDIA,https://www.naukri.com/job-listings-machine-learning-c2h-contract-to-hire-position-pan-india-kukulkan-mumbai-pune-chennai-gurgaon-gurugram-bangalore-bengaluru-4-to-9-years-071221602139?src=jobsearchDesk&sid=1643778307316381_28&xp=17&px=29,Kukulkan,https://www.naukri.com/kukulkan-jobs-careers-5409764,4-9 Yrs,Not disclosed,"Mumbai, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",IT Skills|Python|Data Science|Machine Learning|AWS|Azure|Pytorch|Tensorflow,
Senior Machine Learning Intern,https://www.naukri.com/job-listings-senior-machine-learning-intern-quantitative-brokers-chennai-9-to-14-years-300821500375?src=jobsearchDesk&sid=1643778307316381_28&xp=18&px=29,Quantitative Brokers,https://www.naukri.com/quantitative-brokers-jobs-careers-3110410,9-14 Yrs,Not disclosed,Chennai,Google Analytics|Quantitative research|Social media|Quality systems|Fixed income|Social networking|German|Account management,
Senior Tech Lead - Machine Learning,https://www.naukri.com/job-listings-senior-tech-lead-machine-learning-v2solutions-mumbai-8-to-12-years-111221500241?src=jobsearchDesk&sid=1643778307316381_28&xp=19&px=29,V2Solutions,https://www.naukri.com/v2-tech-ventures-jobs-careers-1685768,8-12 Yrs,Not disclosed,Mumbai,Python|scikit|pandas|OpenCV|PyTorch|NumPy|analytical|Linux,
Full Stack Developer - Machine Learning,https://www.naukri.com/job-listings-full-stack-developer-machine-learning-huquo-consulting-pvt-ltd-bangalore-bengaluru-5-to-10-years-040122905288?src=jobsearchDesk&sid=1643778307316381_28&xp=20&px=29,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,Java|JavaScript|Machine Learning|Spring Boot|distributed|GCP|AWS|API,28 Days Ago
Senior Analyst - Machine Learning/deep Learning,https://www.naukri.com/job-listings-senior-analyst-machine-learning-deep-learning-confidential-hyderabad-secunderabad-chennai-3-to-5-years-021219908249?src=jobsearchDesk&sid=1643778307316381_29&xp=1&px=30,Confidential,https://www.naukri.com/premium-jobs-careers-852658,3-5 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai",Python|Communication|mining|IT Skills|Data Science|Machine Learning|Data Management|Statistical Modeling,15 Days Ago
Job Opportunity For Machine Learning Engineer,https://www.naukri.com/job-listings-opportunity-for-machine-learning-engineer-peoplefy-infosolutions-pvt-ltd-pune-9-to-14-years-201221004590?src=jobsearchDesk&sid=1643778307316381_29&xp=2&px=30,Peoplefy Infosolutions Pvt. Ltd.,https://www.naukri.com/peoplefy-infosolutions-jobs-careers-130052,9-14 Yrs,Not disclosed,Pune,RESTful services|Python Scripting|python|Azure Machine Learning|API security|Flask|Databricks|SQL,30+ Days Ago
Machine Learning Engineer,https://www.naukri.com/job-listings-machine-learning-engineer-edu-angels-india-pvt-ltd-pune-3-to-8-years-121121002586?src=jobsearchDesk&sid=1643778307316381_29&xp=3&px=30,EDU ANGELS INDIA PVT LTD,https://www.naukri.com/edu-angels-india-jobs-careers-3257954,3-8 Yrs,"7,00,000 - 17,00,000 PA.",Pune,IT Skills|Python|Testing|Machine Learning,26 Days Ago
General Analytics Engineer - Machine Learning,https://www.naukri.com/job-listings-general-analytics-engineer-machine-learning-huquo-consulting-pvt-ltd-gurgaon-gurugram-2-to-7-years-040122906518?src=jobsearchDesk&sid=1643778307316381_29&xp=4&px=30,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,2-7 Yrs,Not disclosed,Gurgaon/Gurugram,DL frameworks|Machine Learning|Analytics|Tensorflow|Statistical Modeling|Random Forests|KNN|SVM,28 Days Ago
General Analytics Engineer - Machine Learning,https://www.naukri.com/job-listings-general-analytics-engineer-machine-learning-huquo-consulting-pvt-ltd-gurgaon-gurugram-2-to-7-years-040122902115?src=jobsearchDesk&sid=1643778307316381_29&xp=5&px=30,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,2-7 Yrs,Not disclosed,Gurgaon/Gurugram,algorithms|Machine Learning|Analytics|Tensorflow|Random Forests|Scikit-learn|KNN|SVM,28 Days Ago
Image Processing Engineer - Machine Learning/Algorithm,https://www.naukri.com/job-listings-image-processing-engineer-machine-learning-algorithm-career-maker-mumbai-3-to-7-years-160122901250?src=jobsearchDesk&sid=1643778307316381_29&xp=6&px=30,Career Maker,https://www.naukri.com/premium-jobs-careers-852658,3-7 Yrs,Not disclosed,Mumbai,Image Processing|Algorithm|Machine Learning|JAVA|IT Skills|Speech Recognition,16 Days Ago
Machine Learning Engineer,https://www.naukri.com/job-listings-machine-learning-engineer-spotdraft-gurgaon-gurugram-bangalore-bengaluru-1-to-5-years-260419501493?src=jobsearchDesk&sid=1643778307316381_29&xp=7&px=30,SpotDraft,https://www.naukri.com/spotdraft-jobs-careers-3833850,1-5 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru",Deep Learning|Pytorch|Machine Learning|RESTful APIs|Machine Learning framework|numpy|Linux|Python,30+ Days Ago
Machine Learning Lead,https://www.naukri.com/job-listings-machine-learning-lead-evolent-health-international-private-limited-pune-6-to-11-years-030122907800?src=jobsearchDesk&sid=1643778307316381_29&xp=8&px=30,Evolent Health,https://www.naukri.com/evolent-health-jobs-careers-6180988,6-11 Yrs,Not disclosed,Pune,Data science|Machine Learning|Spark|Tensorflow|Unix|Java|C++|Azure,29 Days Ago
Distributed Machine Learning - Platform,https://www.naukri.com/job-listings-distributed-machine-learning-platform-dream11-mumbai-3-to-7-years-241121502297?src=jobsearchDesk&sid=1643778307316381_29&xp=9&px=30,Dream11,https://www.naukri.com/dream11-jobs-careers-512927,3-7 Yrs,Not disclosed,Mumbai,Java|Cassandra|Kafka|Data Analysis|Aws|Distributed Systems|Machine Learning|Apache Spark,
Machine Learning Internship,https://www.naukri.com/job-listings-machine-learning-internship-bringle-excellence-thane-2-to-6-years-210317501394?src=jobsearchDesk&sid=1643778307316381_29&xp=10&px=30,BRINGLE EXCELLENCE,https://www.naukri.com/bringle-excellence-jobs-careers-3005880,2-6 Yrs,Not disclosed,Thane,Computer science|Data analysis|Intern|Machine learning|Tools|Regression|big data|Internship,
Computer Vision and Machine Learning Development Engineer,https://www.naukri.com/job-listings-computer-vision-and-machine-learning-development-engineer-robert-bosch-engineering-and-business-solutions-private-limited-bangalore-bengaluru-2-to-5-years-180419500973?src=jobsearchDesk&sid=1643778307316381_29&xp=11&px=30,Robert Bosch Engineering and Business Solutions Private Limited,https://www.naukri.com/robert-bosch-jobs-careers-678292,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,Computer vision|Interpersonal skills|Image processing|Analytical|Machine learning|Algorithm development|MATLAB|Automotive,30+ Days Ago
Machine learning Engineer,https://www.naukri.com/job-listings-machine-learning-engineer-azine-web-technologies-private-limited-ahmedabad-2-to-7-years-151121001430?src=jobsearchDesk&sid=1643778307316381_29&xp=12&px=30,Azine Web Technologies Private Limited,https://www.naukri.com/azine-web-technologies-jobs-careers-5734184,2-7 Yrs,"3,00,000 - 4,00,000 PA.",Ahmedabad,statistical analysis|Artificial Intelligence|Django|computer v|Neural Networks|Computer Vision|Machine Learning|Deep Learning,
Job Opportunity || Machine Learning Model Development - Noida,https://www.naukri.com/job-listings-opportunity-machine-learning-model-development-noida-ehrs-hercolleagues-private-limited-delhi-ncr-2-to-7-years-130122004327?src=jobsearchDesk&sid=1643778307316381_29&xp=13&px=30,EHRS HERCOLLEAGUES PRIVATE LIMITED,https://www.naukri.com/ehrs-hercolleagues-jobs-careers-5002288,2-7 Yrs,Not disclosed,Delhi / NCR,Machine Learning|Model Development|Python|spark|Credit Risk|Fraud,19 Days Ago
Machine Learning Ops Manager,https://www.naukri.com/job-listings-machine-learning-ops-manager-zf-friedrichshafen-ag-hyderabad-5-to-5-years-030122904212?src=jobsearchDesk&sid=1643778307316381_29&xp=14&px=30,ZF Friedrichshafen AG,https://www.naukri.com/zf-india-jobs-careers-633955,5-5 Yrs,Not disclosed,Hyderabad,DevOPs|MLOPS|AzureML|MLFlow|AIOPS|Python,29 Days Ago
Machine Learning Expert,https://www.naukri.com/job-listings-machine-learning-expert-wavelabs-hyderabad-secunderabad-4-to-8-years-020421500535?src=jobsearchDesk&sid=1643778307316381_29&xp=15&px=30,Wavelabs,https://www.naukri.com/wavelabs-jobs-careers-3646946,4-8 Yrs,Not disclosed,Hyderabad,IT Skills|Python|Machine Learning|Cloud|AWS|Azure|Computer vision|Data analysis,
Hiring For Machine learning role,https://www.naukri.com/job-listings-hiring-for-machine-learning-role-estee-advisors-private-limited-gurgaon-gurugram-2-to-4-years-300821003013?src=jobsearchDesk&sid=1643778307316381_29&xp=16&px=30,Estee Advisors Private Limited,https://www.naukri.com/estee-advisors-jobs-careers-1387024,2-4 Yrs,Not disclosed,Gurgaon/Gurugram,Tensorflow|c++|Python|Data Science|c|Machine Learning,20 Days Ago
Machine Learning,https://www.naukri.com/job-listings-machine-learning-cybage-software-pune-6-to-11-years-290421500368?src=jobsearchDesk&sid=1643778307316381_29&xp=17&px=30,Cybage Software,https://www.naukri.com/sybage-jobs-careers-4845248,6-11 Yrs,Not disclosed,Pune,CI / CD|SQS|Unit testing|Secrets Manager|Bitbucket|Lambda|IAM|API Gateway,
"R&D -  NLP,  Machine Learning  (Java,  C#,  C )",https://www.naukri.com/job-listings-r-d-nlp-machine-learning-java-c-c-career-makers-delhi-5-to-10-years-241215500231?src=jobsearchDesk&sid=1643778307316381_29&xp=18&px=30,Career Makers,https://www.naukri.com/career-makers-jobs-careers-1884632,5-10 Yrs,Not disclosed,New Delhi,analytics|algorithms|python|java|software design|data structures|perl|agile,
"R&D - NLP, Machine Learning (Java, C#, C )",https://www.naukri.com/job-listings-r-d-nlp-machine-learning-java-c-c-career-makers-delhi-delhi-5-to-10-years-211015500245?src=jobsearchDesk&sid=1643778307316381_29&xp=19&px=30,CAREER MAKERS,https://www.naukri.com/career-makers-jobs-careers-1884632,5-10 Yrs,Not disclosed,"New Delhi, Delhi",algorithms|python|c|code|solid|technical|software|software design,
"R&D - NLP, Machine Learning (Java, C#, C )",https://www.naukri.com/job-listings-r-d-nlp-machine-learning-java-c-c-career-makers-delhi-delhi-5-to-10-years-210915500950?src=jobsearchDesk&sid=1643778307316381_30&xp=1&px=31,CAREER MAKERS,https://www.naukri.com/career-makers-jobs-careers-1884632,5-10 Yrs,Not disclosed,"New Delhi, Delhi",algorithms|python|c|code|solid|technical|software|software design,
"R&D -  NLP,  Machine Learning  (Java,  C#,  C )",https://www.naukri.com/job-listings-r-d-nlp-machine-learning-java-c-c-career-makers-delhi-3-to-8-years-210416500236?src=jobsearchDesk&sid=1643778307316381_30&xp=2&px=31,CAREER MAKERS,https://www.naukri.com/career-makers-jobs-careers-1884632,3-8 Yrs,Not disclosed,New Delhi,algorithms|python|c|code|solid|technical|software|software design,
Machine Learning (NLP),https://www.naukri.com/job-listings-machine-learning-nlp-famepilot-internet-gurgaon-2-to-7-years-190220501394?src=jobsearchDesk&sid=1643778307316381_30&xp=3&px=31,Famepilot Internet,https://www.naukri.com/famepilot-internet-jobs-careers-5399704,2-7 Yrs,Not disclosed,Gurgaon,Cloud computing|Backend|Front end|Django|Machine learning|Data structures|Customer support|Natural language processing,
Hiring Machine Learning Time Series Forecasting Expert For Night Shift,https://www.naukri.com/job-listings-hiring-machine-learning-time-series-forecasting-expert-for-night-shift-enel-x-services-india-private-limited-mumbai-all-areas-5-to-10-years-140122001249?src=jobsearchDesk&sid=1643778307316381_30&xp=4&px=31,Enel X,https://www.naukri.com/enel-x-jobs-careers-2160816,5-10 Yrs,Not disclosed,Mumbai (All Areas),agile|Python|Tensorflow|Oops|Artifactory|Jira|Scikit-Learn|Numpy,18 Days Ago
Tech Architect- Machine Learning,https://www.naukri.com/job-listings-tech-architect-machine-learning-v2solutions-mumbai-10-to-14-years-111221500215?src=jobsearchDesk&sid=1643778307316381_30&xp=5&px=31,V2Solutions,https://www.naukri.com/v2-tech-ventures-jobs-careers-1685768,10-14 Yrs,Not disclosed,Mumbai,IT Skills|Python|Machine Learning|Technical Architect|Computer vision|Hadoop|Programming|SQL,30+ Days Ago
Machine Learning (NLP),https://www.naukri.com/job-listings-machine-learning-nlp-famepilot-internet-gurgaon-3-to-7-years-050121501134?src=jobsearchDesk&sid=1643778307316381_30&xp=6&px=31,Famepilot Internet,https://www.naukri.com/famepilot-internet-jobs-careers-5399704,3-7 Yrs,Not disclosed,Gurgaon,Cloud computing|Backend|Front end|Django|Machine learning|Data structures|HTML|Analytics,30+ Days Ago
Machine Learning and Predictive Analytics .,https://www.naukri.com/job-listings-machine-learning-and-predictive-analytics-dream11-mumbai-4-to-6-years-080719501043?src=jobsearchDesk&sid=1643778307316381_30&xp=7&px=31,Dream11,https://www.naukri.com/dream11-jobs-careers-512927,4-6 Yrs,Not disclosed,Mumbai,Automation|Linux|Networking|Configuration management|MySQL|Perl|Troubleshooting|Ruby,
Asst Prof in Artificial Intelligence & Machine Learning For Hyderabad,https://www.naukri.com/job-listings-asst-prof-in-artificial-intelligence-machine-learning-for-hyderabad-thodeti-professional-education-and-careers-pvt-ltd-hyderabad-secunderabad-0-to-2-years-120122001098?src=jobsearchDesk&sid=1643778307316381_30&xp=8&px=31,Thodeti Professional Education and Careers Pvt Ltd,https://www.naukri.com/thodeti-professional-education-and-careers-jobs-careers-6544494,0-2 Yrs,Not disclosed,Hyderabad/Secunderabad,Excellent Communication skills,
Machine Learning Manager,https://www.naukri.com/job-listings-machine-learning-manager-bigshyft-hiring-for-payu-finance-mumbai-gurgaon-gurugram-bangalore-bengaluru-5-to-10-years-311221900424?src=jobsearchDesk&sid=1643778307316381_30&xp=9&px=31,Bigshyft Hiring for PayU Finance,https://www.naukri.com/bigshyft-jobs-careers-5105902,5-10 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",Tensorflow|Spark|Machine Learning ML|Python,30+ Days Ago
Director - Quant Analytics- Machine Learning & Artificial Intelligence,https://www.naukri.com/job-listings-director-quant-analytics-machine-learning-artificial-intelligence-huquo-consulting-pvt-ltd-gurgaon-gurugram-6-to-10-years-301221908239?src=jobsearchDesk&sid=1643778307316381_30&xp=10&px=31,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,6-10 Yrs,Not disclosed,Gurgaon/Gurugram,Quant Analytics|Artificial Intelligence|Machine Learning|IT Skills|risk management|order management|order routing|HFT,30+ Days Ago
Manager - Machine Learning/R/MATLAB,https://www.naukri.com/job-listings-manager-machine-learning-r-matlab-career-maker-bangalore-bengaluru-9-to-14-years-271221900097?src=jobsearchDesk&sid=1643778307316381_30&xp=11&px=31,Career Maker,https://www.naukri.com/premium-jobs-careers-852658,9-14 Yrs,Not disclosed,Bangalore/Bengaluru,data modeling|Machine Learning|presentation|PerlPython|Java|data mining|C++|predictive software development,30+ Days Ago
